Temperature (°C),Humidity (%),Soil Type,Soil Moisture (%),Rainfall (mm),Wind Speed (m/s),Sprinkler Flow Rate (L/min),Evapotranspiration Rate (mm),Crop Type,Irrigation Duration (min)
37.69204185912737,72.09041293932833,Clay,15.648932569399307,3.3217447261103272,1.1866051676395781,15,5.006525219440652,Tomato,58.68659874194872
20.465340996782242,54.779707103228446,Sandy,6.468033096253713,7.343988837964694,1.4128859452735316,30,3.3291112887329306,Tomato,58.685285576457915
36.38498589026078,47.946112062341555,Sandy,0.0,1.4432580030163888,5.002680943811313,25,5.639034777788341,Wheat,69.27150189629356
31.665493844871122,72.72063772246477,Loamy,2.9519578286872186,8.26864099945146,5.696875694333777,25,5.305924523353868,Wheat,70.0
26.4918306896626,79.98091519394791,Loamy,5.781675377449293,9.078126211461793,4.267246793538637,15,4.502632427673987,Soybean,68.86640773513689
22.20643016739269,53.62605927620501,Sandy,8.794399818458787,5.793585591561927,3.2891964325123055,30,3.8784823032417304,Wheat,54.999201532057754
26.1797882518161,59.62661222826702,Loamy,11.071286351432153,1.639702385584536,1.6672186817108765,20,3.9514225615237852,Soybean,48.38790667155301
21.927038381476336,79.57005514519571,Sandy,0.0,0.06145899674956268,0.23109071312352336,30,3.2389219807723384,Soybean,52.04995637497546
25.526483649111572,67.58739240239223,Sandy,10.040515080122411,8.599802187285189,2.5772023504129256,15,4.068088834993742,Lettuce,62.68557294355954
27.791434556691993,61.765499154683255,Sandy,0.0,5.713295066401127,0.3408170026827795,15,3.847306856205755,Corn,69.21802468949426
33.66776025419128,64.4763275402903,Clay,42.019254460999946,9.118296008120195,3.6181137947312596,25,5.09039878436538,Lettuce,39.88509780943173
33.72752745361558,52.00182459131328,Sandy,0.0,2.8789208689195886,2.29230277053765,30,4.831213299469088,Lettuce,69.48536919145475
28.027687293037374,70.26794244835003,Clay,22.681383450228886,2.508789444827506,1.6034817228349671,15,4.123465073870731,Soybean,40.3638827324635
20.343298699918787,64.8819115062413,Loamy,1.8947578525109785,7.706332110497729,5.994877297086614,15,4.233305329409202,Soybean,63.86120506840327
24.703669669589274,54.6908135473996,Loamy,25.34605391249278,5.736388660130258,5.561675864143025,20,4.582702139787532,Wheat,40.83039307735701
25.620743344710476,66.03465232473215,Loamy,3.6068202462104075,5.630389729678819,0.8931902680946253,20,3.740712388089973,Wheat,63.27470255785771
32.6509557655887,78.50880558372664,Sandy,6.252139055362165,3.023251868006873,2.464270201958756,20,4.75794961695062,Soybean,62.44532044624028
25.749207903913607,69.4323887048608,Clay,27.259179842733193,8.542938905864299,0.469416954628626,25,3.668804181317086,Tomato,45.57590587290901
26.620295054695582,66.04849050392055,Loamy,0.0,3.1926535815881927,4.625269289863743,25,4.587083363442307,Corn,63.00560221787197
27.918999838896514,39.59481051673657,Loamy,0.0,2.1441421201074515,5.93525404804849,30,4.978950793499349,Tomato,62.20728407911142
21.71176590344491,67.56403027879438,Sandy,0.0,7.095982505101111,1.4461144268400838,30,3.460399475712508,Lettuce,65.90373091364714
30.30302596233895,56.433742657038245,Clay,26.14305762557956,6.922161276715174,0.3426967098469389,30,4.098841938203282,Corn,48.004290890189736
26.835961000647146,32.08723883155005,Clay,38.477974273990654,6.216512875419559,5.8192106885367565,30,4.8474382377720655,Lettuce,30.79101247749561
37.65148163101031,65.93931111969505,Loamy,20.315481381263716,1.7225516657749596,2.3802904461048433,25,5.241206252322,Tomato,50.78110358129651
25.49841948326026,53.90561200080747,Loamy,3.5652645510682257,2.324505388502207,2.66220094973243,30,4.082282138272512,Wheat,56.58216570919645
23.862310380317002,49.187639236836006,Sandy,1.8166995864598547,9.212125290214598,1.5485501348292188,30,3.6959410649975437,Soybean,70.0
39.33057886338513,32.22260827367114,Sandy,0.0,1.2247637341154105,5.983459535792317,30,6.129749793496976,Soybean,70.0
38.20807135482772,43.428440235686004,Loamy,10.47587094096882,2.7671028754027627,3.855125473555465,30,5.591832230193865,Corn,63.26640616466443
30.935861017988927,61.465880155516,Loamy,5.373836709452654,9.071811764881506,5.862928744247531,15,5.2661718506484,Lettuce,70.0
36.689104116374615,78.11227613516837,Clay,25.799527555154352,0.7745854937286922,5.701888445636516,15,5.809288100764765,Wheat,42.438747548677654
20.701689598333893,38.901360028793256,Clay,26.94659305556754,1.8750155574433403,2.8890314264012273,25,3.647975245113635,Tomato,27.505127657653034
34.397759457879005,53.62084528391663,Sandy,0.0,4.046468840773743,3.8912474078626293,15,5.218025427360426,Tomato,70.0
25.853866904028976,42.904059284704026,Sandy,6.517315099270316,0.21417064346548664,3.083516364328781,30,4.202089963268654,Corn,49.76489309168963
25.886865804224456,45.23023394034198,Sandy,8.094011903985553,6.167392647646165,0.7808650852811845,20,3.7448595974786825,Soybean,60.12763919553123
32.6500250610698,39.06520560519006,Sandy,10.37494211905237,6.519496683569452,4.515948635407302,30,5.16819223318844,Tomato,65.31407630915633
22.663520295638175,46.85236148657307,Loamy,18.360402697289327,4.586507573930962,5.073400538598933,30,4.281032137283605,Soybean,43.47613274621077
37.49222406840367,71.01069787974426,Loamy,27.68904039643936,3.992814030229205,2.8026802418286088,30,5.309758455206089,Soybean,47.78881173242272
37.24217126886838,68.25359742608333,Sandy,6.159967888672559,8.381583321586644,4.339474768679151,25,5.592112080622669,Wheat,70.0
29.288700343576632,62.11190646445537,Clay,34.653446947326586,8.357910244671922,1.5115660524981445,25,4.231183244857292,Soybean,41.35107388559389
30.913223593085867,49.47149695503768,Clay,22.289544139099593,6.1549563051302725,2.8058430604318336,20,4.652490971394953,Tomato,50.93359206424682
21.43807015622675,65.74507012984516,Loamy,23.626941501339495,2.1358740231866378,5.632694233972009,30,4.270345862417077,Wheat,32.08287670126053
37.68063990708977,55.409696493123384,Sandy,0.0,8.418285447670304,2.7129794433679817,15,5.310659879382573,Corn,70.0
23.54508872148979,40.75114770964528,Clay,8.826877125870961,3.3580163418205053,5.687719470145566,20,4.492052766178092,Corn,51.434244279259836
38.44329572897712,57.13667170333131,Loamy,27.48357200168804,6.363823750814439,3.9902936459296137,25,5.642388302083634,Soybean,53.68737122891796
36.307954267233285,54.39195103640013,Sandy,0.0,0.3618974060648583,2.186001161106856,20,5.0679956589446995,Soybean,67.031749079363
21.768051722087844,78.07150258631629,Sandy,0.04983204670992958,7.035407204517819,1.521243050880341,25,3.4810537823848526,Wheat,65.78903408441354
30.179093082120424,77.76273504202689,Loamy,20.0014679977825,8.115981039052079,4.989529403092428,20,5.015815188830528,Corn,56.40958716244208
30.49216210131911,70.5105424847991,Loamy,5.8978651651773255,6.770717555879307,0.20097527579049146,25,4.08941126529001,Corn,68.1357320479004
37.921007922004236,61.39115931906303,Clay,26.42685627220324,7.6857430215330425,0.8125689181638489,25,4.954614575833194,Wheat,56.86563769286708
31.93651688338617,67.30938129734561,Loamy,24.811116086869706,2.7972631224300604,3.624374287904293,15,4.918526545919476,Tomato,42.71992704137658
30.80899654330566,78.52685087575762,Clay,19.632114452105426,6.9482258515056525,5.5442422890583325,25,5.189748112142233,Wheat,55.073333794211536
31.441165388742718,41.423641119883,Clay,17.431100061013666,3.233314159010414,3.3217135550009016,15,4.808459249874452,Corn,50.47669364574988
29.41130206967449,71.82505984813572,Loamy,34.19801744701586,3.785837891011725,1.9489690014137413,15,4.330924007250197,Corn,32.78496040468208
31.02664413862308,40.74216527529761,Clay,21.3199760869166,4.120253748272196,3.194263649214924,30,4.741517143705293,Corn,47.94717554825087
25.71489595745384,73.99094245395997,Sandy,14.754740518952978,7.156814376069038,3.702443028290917,20,4.3119782014035675,Wheat,55.273784190638935
24.97659274278668,58.07860371160946,Loamy,0.0,8.262806262906153,0.7131930117424174,30,3.640297876627151,Lettuce,70.0
22.602050326796515,34.79498533756988,Clay,40.62576156424579,1.9343755543550112,3.655374485420913,25,3.991279929763834,Corn,20.0
27.40786173502178,57.34017377616296,Loamy,31.291066555464056,8.93636867463294,0.272884875377321,30,3.7953631485776422,Tomato,43.9895325288236
39.33993532490293,69.04638080745084,Loamy,6.849660713228807,9.931503889718174,1.5999783273187607,20,5.253989197954045,Corn,70.0
36.10937541504403,45.462677970315035,Sandy,3.2555743987963313,6.583162042843863,2.3393940115842167,15,5.078816343821246,Tomato,70.0
31.133542332209352,54.22802939108178,Loamy,0.0,8.161615748912464,0.9207979409070564,30,4.2975138214023465,Wheat,70.0
22.472161011956473,57.11332911919084,Loamy,18.005336684367425,7.758491272421967,5.119264642323917,15,4.271069029660431,Soybean,49.983806872432986
39.56514944883957,74.47194135806578,Sandy,0.0,7.228143911231143,0.8078055788533716,30,5.118076060654632,Soybean,70.0
25.872220351717658,71.92273048331414,Loamy,26.52882902626336,3.909796477367885,0.079401980854922,15,3.60310243134275,Soybean,37.16298428019007
20.470873316886887,55.892617781100626,Loamy,27.475187138528874,9.908840888658462,4.2995042976803965,25,3.906988191224768,Soybean,42.813367955674934
21.081602202806604,53.37356096037283,Clay,25.184629265774937,0.3463504655754479,2.665191198446971,30,3.641198459970054,Corn,26.58967386818256
28.08407681254261,44.885368004423896,Sandy,0.0,7.065705850591797,4.473613261009222,25,4.703130333456105,Corn,70.0
28.335903866910193,45.54151996247914,Clay,40.322815952149305,0.5609329161196364,2.472558716764375,30,4.328102130043894,Corn,20.0
35.29572762968914,69.72003044039373,Loamy,32.54830013550795,1.479235194560361,4.872391742036158,15,5.504051111376145,Corn,35.70589788330191
33.111729645860194,38.78162357223025,Clay,16.496503858849735,1.90956116044255,1.0017424616475876,15,4.511521456915537,Wheat,50.43434810789556
29.281019304666025,33.945046025757236,Clay,31.790658992925245,1.9499749125328991,5.018478408826246,25,4.931797612231851,Soybean,31.390310136806576
31.80082821026391,31.75762577858584,Clay,41.58383551758852,2.8510752394623395,3.1131179504719877,20,4.802706411120788,Soybean,25.91914317160007
33.96736668295348,53.982842683642815,Loamy,0.0,6.196602240081752,4.740592000532286,15,5.344855068401806,Tomato,70.0
20.910028537478908,46.712241679649196,Sandy,16.597004220228246,6.405355363427962,4.848443244428527,20,4.060691502633596,Soybean,47.12373504410659
31.55331760681733,77.71172567820375,Sandy,0.0,3.1972480726128136,2.6906575572985156,30,4.693463272141436,Lettuce,67.94781375204296
33.72136347902435,55.284554393785626,Sandy,0.0,7.6056364721995795,5.276352014874711,20,5.427406750877378,Tomato,70.0
31.495242456959666,66.6526355904125,Loamy,23.179082882675974,2.818833917566357,1.089461260846652,25,4.367416497865297,Corn,43.953827409416405
28.944439344661344,32.21609011327729,Clay,33.80573795103979,5.018684870491322,0.14763255880525827,30,3.923970446227186,Wheat,35.1760711346042
28.59093682272195,67.97445225549848,Clay,8.478259046685409,4.427358986023357,2.380330858771394,30,4.3351598540264735,Soybean,58.967395748083256
25.568682620917397,42.46848447151185,Clay,16.686020194018475,6.6279616297172925,3.4225335653891547,20,4.24137497516957,Soybean,52.1385856863335
30.980371921265885,74.50812355182919,Loamy,12.282044605242149,2.005857761092269,5.474254853253351,20,5.192888162777258,Corn,52.710042838208274
38.426987509113104,53.83276221858348,Clay,8.891915523643352,1.9062958286917897,1.3750466578008613,25,5.1177080824714825,Lettuce,63.347663642853334
31.290867815376508,47.708589588477295,Loamy,0.5771438486728782,7.434750797846793,2.8995183463733065,20,4.708990450812312,Wheat,70.0
34.11517056863486,42.54843121441475,Clay,24.325446414076414,4.57924998550992,2.7980211964345587,25,4.971121296150398,Corn,48.94822412557828
39.39541569643645,54.21586151128895,Sandy,0.0,0.9037839198099784,2.4987551119469167,25,5.439292592033029,Corn,70.0
30.031959087758466,42.72461912220821,Loamy,9.363165902331408,5.952086443955395,3.521628465837055,30,4.707521601943258,Lettuce,62.572966073337845
29.276861773355183,53.209646973993266,Loamy,15.81809081325828,8.681573687294398,3.9714484994154713,15,4.721975877218613,Tomato,60.82191833468569
29.338286603741835,37.43136799276443,Loamy,20.192724514934703,4.735459387068599,4.262124256591972,20,4.7862535116925775,Wheat,48.61648086294433
30.301182563281152,40.34011286902107,Clay,13.387164339433372,5.134098060356345,1.0660394692824775,20,4.24332615018461,Corn,57.182214344560464
31.726384147323955,35.153590150012626,Sandy,0.30038697877150966,4.557619742075973,3.1844603214875753,25,4.8095304790299105,Soybean,70.0
26.50929103149305,42.6737499415206,Clay,15.879340857340399,9.850726734952453,2.9936569896481284,25,4.249660501078931,Lettuce,60.33140364405756
20.033280548205752,52.8048302906151,Clay,27.3977689925612,2.2806614687206173,5.24607861960774,15,4.052543778742123,Lettuce,27.196834493085788
33.540409762855546,35.338587202561015,Clay,20.7510177979856,8.029766392149952,4.5390126845872025,20,5.2618435132029955,Corn,58.84892474916985
22.332054087847226,79.1698509444286,Sandy,4.216480708949174,5.070078275615614,1.3158072195282655,20,3.4963668526903753,Tomato,58.25572993012928
22.85793596614943,78.56779986495997,Loamy,7.870816026013495,3.069489849895205,3.558275157951297,30,3.997448628205203,Lettuce,51.12609963992635
31.93653297010534,60.13373290792484,Sandy,0.0,1.8671200580168346,1.6338404977743446,25,4.5204213965654025,Soybean,65.67077308613901
21.881849446726356,58.52944249718378,Clay,22.8068751645784,6.191280231681343,1.440257932169989,30,3.4762365311066334,Corn,41.45753474551064
25.87307742023276,33.76019715812636,Sandy,18.575090114934664,2.516539528020151,5.896433670792883,30,4.766594476181853,Lettuce,42.331066361338394
24.26842118212111,53.3043869313806,Loamy,39.59948887031419,8.581507362440616,4.253409963609476,30,4.2775241109340065,Tomato,31.831947036688153
22.274707103519965,74.40587063483936,Clay,39.10783300860884,1.6296580527771498,1.2134884625329758,15,3.470168402858592,Lettuce,20.0
28.95728201704461,46.88134196745558,Clay,23.216203281176483,0.22477695280824106,5.624014052059423,15,5.020531012116345,Lettuce,36.19063264148461
22.732525619193606,37.70621112640529,Sandy,5.335357671193725,8.125123206894392,1.3870974489442631,20,3.5506720517082133,Corn,63.64741436178866
20.27588630366122,47.50503263140017,Clay,39.39386507576856,5.991843399753457,0.4371494343983213,30,3.1150185172457863,Tomato,22.865708027399577
30.797063091156353,32.0196614974045,Loamy,5.177960556057901,4.466915637762007,5.984628323380917,15,5.276631973791819,Soybean,64.55293381062246
38.84778484162269,55.0483765324023,Sandy,0.0,0.269156174920131,3.6924271416449983,25,5.623263912491269,Wheat,69.38609719146295
22.65515517206693,77.52278125743808,Clay,38.047850653537864,3.937634785922145,0.9820106965984807,30,3.4619176565263894,Tomato,22.482574090373355
36.817032258475514,78.04639592155269,Clay,25.157511446642886,0.45402600809878124,4.448815834440419,20,5.571466392735635,Soybean,42.567572828030194
24.422361741829125,48.05257005840828,Loamy,20.548687621805,5.433978872898651,2.598695786242438,20,3.9619753314314,Corn,44.74163186582142
37.678593608829416,48.54031889987373,Clay,3.10579866114516,1.1532564991895478,4.063648565855542,20,5.58058907405405,Corn,66.87930794606335
39.41934081150325,51.45163391480904,Loamy,0.0,8.571952071453588,2.5658238388006778,20,5.45509884891046,Tomato,70.0
37.26235994365389,38.35028509446442,Loamy,19.27580020054049,6.123891059228878,4.123061636128393,20,5.550848321591068,Corn,60.23434186157116
29.683494083397264,37.773225266110494,Clay,32.654230185924746,7.732710463421702,3.645425266452973,25,4.697434461630321,Soybean,42.494684824315925
36.87424365232121,73.39600393229543,Clay,12.81032399862983,7.9055655222352925,2.298594436868112,15,5.147143252605743,Wheat,69.87505069816197
34.31061078520195,41.966844540868536,Sandy,14.334433513985857,2.6435885456577934,5.922987004025017,15,5.615658479325199,Lettuce,55.26335436253168
39.93954101202846,67.70328869067367,Clay,21.62897551836215,1.0357514014142655,0.6916323973018843,30,5.132280580663222,Wheat,50.382068296494836
23.944445764743005,57.39315593938834,Clay,19.284211932909194,3.168814976522283,1.6849746450776533,25,3.731439505489831,Lettuce,40.997863784878376
24.180664842384356,71.25725533355282,Loamy,18.007667969230486,4.4914336453180645,5.441974862135616,15,4.5064614566655585,Corn,45.15586416379
39.008344142181144,33.96208182106811,Sandy,1.8416493491736539,1.0832308304860983,3.448651375690848,30,5.590564689356285,Soybean,69.3331564539797
39.61877132644996,38.12814939684932,Sandy,0.0,8.224822885948992,2.72596497044891,30,5.507070126734778,Tomato,70.0
23.159910794444258,38.204289343945206,Clay,9.574896599949646,4.136577133768648,4.311963971209122,20,4.17838387368625,Tomato,51.858168462031905
35.514662513874214,75.15269109882088,Loamy,0.0,6.617961529975975,1.1786147706229728,25,4.787189205512016,Corn,70.0
26.16210022993283,32.86433318427747,Loamy,15.097349664344868,3.205119279464954,0.8331404047001205,15,3.782838103933307,Wheat,47.47498912451786
28.725455634096566,31.16262186694725,Clay,39.83637148262757,1.2834082065396513,5.565023818899557,25,4.985550327189568,Soybean,21.455900564548298
39.652520495932976,36.625899299254435,Loamy,1.5588128272376824,5.378608652855017,4.967692882016025,15,5.958790625996503,Soybean,70.0
34.36679889816897,55.65793455595568,Sandy,0.0,0.8928527121903884,4.239818445381706,15,5.284643578893238,Corn,66.15250432254976
37.400031749601155,42.198030298913494,Clay,3.8756418797478203,7.875323918231615,5.048538901994094,25,5.7497109553589345,Soybean,70.0
27.693961296754093,48.64395808553876,Sandy,11.768234011959532,4.36011697178394,1.5713982370651787,30,4.0836757770884455,Lettuce,54.64596122836244
30.367346620324998,67.65717933289545,Clay,13.420590569921854,7.733420363668628,3.749631826893146,30,4.786661027411129,Tomato,62.413596777740395
27.92080506790495,79.79975018601228,Loamy,26.40414888114697,7.072945803893141,2.0101046017124684,20,4.194101427132989,Wheat,45.66254779454427
26.10434456613205,64.60559850843796,Loamy,23.923914243596514,0.9973730298088779,3.0314543944819308,30,4.216725335509591,Soybean,34.17517638215329
37.57462713366177,77.40877780205747,Clay,38.40953403036616,5.018810622604088,3.4641078554184768,20,5.4502842844498725,Corn,39.20271434850379
27.159502231109506,41.84468052866268,Loamy,11.103448850094296,2.197079010878593,1.0844494393065092,15,3.9328401109722524,Tomato,50.450211402772396
27.269117649189702,38.90810234584297,Loamy,14.930979259673386,6.041104411293774,5.542504745002484,30,4.835412713919467,Wheat,54.42034721210386
34.73605778657831,56.12556665393846,Loamy,10.333775312518188,3.0531254385176396,2.4193300302774494,20,4.957471784713321,Soybean,60.508533351095394
38.38499569254773,32.05083855600485,Clay,13.05312171751418,4.98433985615105,0.4368604713383486,30,4.925871663522443,Soybean,65.30055368733565
25.5983955186556,65.42119998092105,Loamy,17.64208226675237,5.432320578422666,5.934990753827151,25,4.74683770263099,Corn,48.820954408748555
20.293289588592426,30.711512427358542,Sandy,3.225753544482606,1.8221399508946512,3.551638214783169,25,3.7396566018158763,Soybean,50.71181594589912
27.31153207133554,73.684139381922,Clay,24.483369381118287,8.15077123808582,0.10807426362016281,25,3.752768059857587,Soybean,49.129705166388895
22.35015563304342,56.581260902604,Clay,26.745692765854653,6.479212381439226,2.590462185571365,25,3.753108000418615,Wheat,38.56288763006722
37.41501888416828,32.12401447226638,Loamy,4.49916912028314,8.134880212678011,4.050224457657058,25,5.55154677994824,Tomato,70.0
30.330943241720036,63.69394330203461,Clay,39.85493484222456,0.6764535111195558,4.5348737487243485,30,4.940069073916873,Tomato,21.82891542173459
21.74124270766407,64.61527072806928,Loamy,9.569375060626545,7.512596789836918,2.733485134312014,20,3.72082129762881,Corn,57.19706122671137
39.15660617990803,77.27213611614006,Sandy,0.0,2.2613910366751555,4.764841341457591,25,5.8686288862823215,Tomato,70.0
24.489050553016543,41.42272034186831,Sandy,17.620168359261243,6.892049847101812,0.2161083898466516,15,3.4921267332709847,Corn,50.65298188795892
25.902051089210982,68.77866771047005,Loamy,30.662052919108817,4.739736615504317,2.186013412580113,30,4.0274077914371205,Soybean,34.719471401110795
39.677889296175834,37.57842110503183,Loamy,24.067384526816475,3.3501046539797406,5.091167888077299,15,5.986022507233043,Soybean,52.31071407731884
34.0682845417436,32.72042102901005,Loamy,3.513261985879107,6.2426221049910815,5.682833250245089,15,5.543395104223379,Corn,70.0
20.920455062867468,59.56073805165023,Loamy,41.87493087922498,1.1006809846335208,3.8245409317262102,30,3.856953692631989,Corn,20.0
28.613100201738305,41.04517446276158,Loamy,14.470830004541245,3.7499893914444926,4.723146533237527,25,4.805939326821336,Corn,51.64224898008605
26.037256292413133,57.09026807690602,Clay,19.145987652434332,1.4506214639184067,4.905354068435749,30,4.584796442928463,Tomato,39.792511567815616
38.25200411880074,33.30166999510885,Loamy,10.646069819037438,3.5364465165455283,1.7920142397663346,15,5.18360325983334,Soybean,64.67882733285437
27.483337837611167,78.19982738075107,Loamy,1.8568949431551012,2.329292752714789,4.56649785565014,15,4.661633354891144,Corn,60.28502839988564
39.00758257760297,50.043388681122394,Clay,19.012996669890917,5.448597303805133,2.8078730996691936,20,5.462332877694135,Wheat,60.89178051532232
21.500098983704703,58.87287667905887,Sandy,0.0,8.860470812389423,3.813990952230923,15,3.912808088816655,Lettuce,69.22104060848355
20.942866023462393,62.22029622730744,Clay,26.555559911706197,8.467280134815802,5.056937667913678,20,4.105674135928975,Corn,41.3218663813878
38.212279784257845,39.3107285788935,Clay,31.385348584454828,2.6791551546337136,4.1051372466046185,15,5.642255427746708,Tomato,42.18524150907044
26.010941028409995,75.84621112530807,Sandy,7.304609601960852,4.176092450646235,4.316496011459042,15,4.464393305132808,Wheat,57.05851632774161
39.08391172329285,72.80995223570987,Clay,3.704823976173567,9.930521574446491,4.111317702055306,15,5.730654712740346,Soybean,70.0
25.678169622655346,40.74389743888952,Loamy,2.4860965999744895,6.676187043683886,0.8446377120239605,15,3.7367445046703267,Tomato,66.54444711004864
22.818567948678513,59.64524352076663,Sandy,11.801614538369513,7.912535533488773,3.058135374766289,15,3.893483869821109,Lettuce,56.84202447728654
23.878196345436184,51.669486864307274,Loamy,9.396764051239959,5.398507423399032,4.193089133062079,20,4.226437461156034,Soybean,55.27844714099429
23.04247700243247,68.37456501627251,Loamy,32.95481108061694,9.82371010134546,2.4060153491013017,25,3.7854507700635076,Corn,39.73508612450645
35.64886466077458,48.264647398674434,Clay,40.445505062141365,3.6248453567612025,5.430100304277387,30,5.6509065269329355,Soybean,32.45305031215562
37.1137558620699,49.16916173186993,Loamy,4.023358589946178,9.66695735479236,1.659581205979827,30,5.043291827402955,Soybean,70.0
34.83125459946016,74.96547031376267,Loamy,30.283715503567507,7.8637211149282535,1.1721346429949542,15,4.717552388545006,Tomato,50.27498132574916
37.116501857946346,71.25302096473558,Clay,13.052067833389774,7.376518342423305,3.4508727552222878,30,5.401824736839092,Tomato,68.81747070940318
21.960121328397488,55.88069274454042,Clay,40.51634384917523,9.626893823263437,4.437261326484832,30,4.083464398136715,Corn,30.697565125749133
24.16758138522299,75.00015901907133,Clay,16.06460052091196,1.4321338470037925,0.7128418794016573,20,3.5593265144026307,Soybean,40.96724855831862
34.74565322126704,69.14195126086716,Loamy,8.869313378098962,6.549062235634588,5.429874938083544,15,5.560540309743413,Lettuce,68.97446431443726
34.46519879942505,79.42234171827678,Loamy,7.9301049233203855,1.7070437564520513,1.2387422232501883,25,4.694268324592542,Corn,59.94918138900877
20.607586491121317,48.47775993745992,Sandy,15.024552563567172,8.151395875769,2.5796800910967175,15,3.5766946673314752,Lettuce,51.88582567909215
26.24635292274661,37.96173218201474,Loamy,13.845439071020223,5.754414925598329,4.792560353699541,15,4.583147363014569,Soybean,53.909743702923045
20.430935626774048,36.62889581974897,Clay,51.11334265429225,3.432713847191602,2.606159588747115,15,3.564325480426828,Tomato,20.0
39.154311244341905,70.14111954107636,Sandy,0.0,4.605273459171167,3.3799214176147476,20,5.5914154079571405,Tomato,70.0
30.688093636935953,72.328376679461,Sandy,0.0,6.395428386911303,3.2810023788913973,15,4.725009839471875,Soybean,70.0
28.92121842504846,53.49579640320624,Sandy,11.413282730604116,1.4888055962029612,3.2834609016670697,20,4.548814022838259,Corn,50.485546886850265
23.09098863113023,63.637049670881666,Sandy,6.381128990918364,1.310959366034553,4.776722647336359,30,4.2644433925802945,Tomato,49.33177837228097
27.494361168791077,38.44312739073547,Loamy,23.141856041648506,7.040741976296733,0.3800207286541719,30,3.8254402626099417,Corn,48.43398907973604
35.21450366818139,46.8768967742423,Sandy,0.0,7.571820868648027,3.3947317422742875,30,5.200396715272997,Wheat,70.0
20.466608786163846,76.29392829428105,Sandy,0.0,3.5122761757524392,3.8833491996711293,15,3.8233307185506105,Tomato,57.491161137668726
35.5938800234464,36.31187634561815,Sandy,9.346482174864047,9.598309316063009,3.8661495263116494,25,5.33261790760697,Corn,70.0
33.48734546231011,53.71131503683464,Loamy,8.814805360337566,1.9154956017721914,5.284858453657952,25,5.405706236962601,Tomato,58.50353130551693
27.47767226423168,52.22324182101547,Loamy,4.072230433846927,9.391849096911498,1.9129050659093065,30,4.130348239605029,Corn,70.0
29.274357171235653,72.57111041426036,Clay,28.755633004348297,3.5605728142374438,0.3963442754505675,25,4.006704572213679,Lettuce,37.639869795362245
30.038040408179164,79.35689591210118,Clay,7.096182800422553,0.6156262758087605,1.8159373486079429,30,4.366991510539505,Wheat,54.17311015937413
38.632230375468055,31.584000767677896,Sandy,0.0,2.0781676265128435,0.16820131106054959,20,4.896863299758915,Tomato,70.0
24.287439828757858,50.0420693881346,Clay,20.218623009957653,6.088901294805936,1.908240650764275,25,3.810392113028641,Wheat,46.24661940841207
32.57574804339348,30.249413442958847,Loamy,15.539438869503572,5.658736769215298,3.5225789946915587,20,4.96209060327766,Soybean,58.35378271232051
33.74752611664061,44.56281007644826,Sandy,0.0,1.225410097247115,0.7358084362704784,15,4.521914298918157,Lettuce,66.19834631113484
38.16384036732535,52.866294070150424,Clay,13.829172022781094,6.8936706944403445,1.5511387246790744,15,5.126611781668349,Soybean,68.12200973342495
22.38883253105533,54.877894458437396,Loamy,16.24894839617434,2.0688254179796206,2.030137168011076,30,3.6449106867077483,Lettuce,40.27753497084023
27.95245716855636,50.1106993329489,Sandy,10.204686392490359,1.8933681306793704,1.3262725496661631,25,4.060500226788869,Corn,51.534507037424746
37.327408012947984,69.72948833573986,Clay,26.69182895461619,1.7758905259090751,4.718475058503846,15,5.676435812995567,Lettuce,44.187360110149946
29.525225251267337,57.839014408023644,Loamy,13.118520067917984,4.818398254734961,4.991910947394114,20,4.9509047146055565,Tomato,56.04350169281928
25.54164681801229,48.533916486818796,Clay,33.94093890037614,7.839445668661885,5.162743770176917,30,4.586713435836613,Wheat,37.27959925495992
22.554736040243036,59.843004007044414,Clay,26.22271055544327,2.2291843566322367,3.8199727849745657,15,4.019468161019217,Tomato,30.790394198064238
22.210748617932158,60.17567488607334,Loamy,42.28091356170998,9.724997009832421,1.5065964775605964,15,3.5223941573053352,Wheat,29.37982907588702
37.08488938081459,69.39775991890511,Loamy,10.501555222906905,3.2721334824453727,4.159794288369676,15,5.540447795755394,Tomato,63.12760112279843
35.32198962158478,79.09027900582834,Clay,3.3631581564002895,5.010543983499867,3.543366286897779,15,5.2408722195380335,Soybean,70.0
28.631755111410428,71.94902766579978,Clay,23.033448214344936,9.165621797019739,3.5705719755244902,25,4.577289906245941,Lettuce,53.92955049110497
38.346192900584136,54.10871812979146,Loamy,0.0,7.692465017727726,5.2036351347166985,15,5.875346317001753,Soybean,70.0
21.390429852254048,72.10669360228893,Loamy,19.296273824293067,3.760680948875642,2.3222377921067805,15,3.603490543646761,Corn,39.61551792571226
22.45770296158559,66.51545695125677,Sandy,0.0,3.980068748806617,5.889183030476898,25,4.423606902253939,Tomato,60.41784045919882
32.199137011654535,73.21707981485372,Loamy,13.883592733581125,7.624041759005159,0.9658017891644755,20,4.413074058998349,Corn,63.56362779608373
25.68302083158578,56.92903351773572,Sandy,5.142384175854603,0.4884074520720916,0.8457941288445037,25,3.7374609089274786,Corn,51.51745155987536
26.134414850466865,58.67107912147422,Loamy,9.394912779367491,4.721774134450247,2.248102498312524,20,4.063061984709191,Tomato,56.183050339999866
